id	category	name	description	xref	provided_by	synonym	iri	object	predicate	relation	same_as	subject	subsets
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:184914	biolink:OrganismTaxon	Corallococcus coralloides											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:309883	biolink:OrganismTaxon	Deinococcus hohokamensis											
mediadive.medium:736	biolink:ChemicalEntity	RICH MEDIUM (DSMZ Medium 736)											
NCBITaxon:394092	biolink:OrganismTaxon	Cystobacter gracilis											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:2665663	biolink:OrganismTaxon	Nonomuraea rhizosphaerae											
mediadive.medium:65	biolink:ChemicalEntity	GYM STREPTOMYCES MEDIUM (DSMZ Medium 65)											
NCBITaxon:1478	biolink:OrganismTaxon	Peribacillus simplex											
mediadive.medium:220	biolink:ChemicalEntity	CASO AGAR (MERCK 105458) (DSMZ Medium 220)											
NCBITaxon:197	biolink:OrganismTaxon	Campylobacter jejuni											
mediadive.medium:693	biolink:ChemicalEntity	COLUMBIA BLOOD MEDIUM (DSMZ Medium 693)											
NCBITaxon:614	biolink:OrganismTaxon	Serratia liquefaciens											
mediadive.medium:1	biolink:ChemicalEntity	NUTRIENT AGAR (DSMZ Medium 1)											
NCBITaxon:930118	biolink:OrganismTaxon	Marinobacter persicus											
mediadive.medium:514b	biolink:ChemicalEntity	MEDIUM 514 PLUS ADDITIONAL SALT (DSMZ Medium 514b)											
NCBITaxon:1869190	biolink:OrganismTaxon	Roseomonas sp.											
mediadive.medium:381	biolink:ChemicalEntity	LB (Luria-Bertani) MEDIUM (DSMZ Medium 381)											
NCBITaxon:2001	biolink:OrganismTaxon	Streptosporangium roseum											
mediadive.medium:425	biolink:ChemicalEntity	OATMEAL AGAR (DSMZ Medium 425)											
NCBITaxon:404881	biolink:OrganismTaxon	Defluviimonas denitrificans											
mediadive.medium:948	biolink:ChemicalEntity	OXOID NUTRIENT BROTH (DSMZ Medium 948)											
NCBITaxon:1449351	biolink:OrganismTaxon	Roseivivax isoporae LMG 25204											
mediadive.medium:514	biolink:ChemicalEntity	BACTO MARINE BROTH (DIFCO 2216) (DSMZ Medium 514)											
NCBITaxon:56	biolink:OrganismTaxon	Sorangium cellulosum											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:1122206	biolink:OrganismTaxon	Marinomonas polaris DSM 16579											
mediadive.medium:381	biolink:ChemicalEntity	LB (Luria-Bertani) MEDIUM (DSMZ Medium 381)											
NCBITaxon:83456	biolink:OrganismTaxon	Myxococcus virescens											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:184914	biolink:OrganismTaxon	Corallococcus coralloides											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:184914	biolink:OrganismTaxon	Corallococcus coralloides											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:184914	biolink:OrganismTaxon	Corallococcus coralloides											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:562	biolink:OrganismTaxon	Escherichia coli											
mediadive.medium:381	biolink:ChemicalEntity	LB (Luria-Bertani) MEDIUM (DSMZ Medium 381)											
NCBITaxon:89152	biolink:OrganismTaxon	Peptacetobacter hiranonis											
mediadive.medium:104c	biolink:ChemicalEntity	PY + X MEDIUM (N2/CO2) (DSMZ Medium 104c)											
NCBITaxon:78344	biolink:OrganismTaxon	Bifidobacterium pullorum subsp. gallinarum											
mediadive.medium:58	biolink:ChemicalEntity	BIFIDOBACTERIUM MEDIUM (DSMZ Medium 58)											
NCBITaxon:33935	biolink:OrganismTaxon	Lysinibacillus macroides											
mediadive.medium:1	biolink:ChemicalEntity	NUTRIENT AGAR (DSMZ Medium 1)											
NCBITaxon:1428	biolink:OrganismTaxon	Bacillus thuringiensis											
mediadive.medium:1	biolink:ChemicalEntity	NUTRIENT AGAR (DSMZ Medium 1)											
NCBITaxon:194673	biolink:OrganismTaxon	Streptomyces rubrogriseus											
mediadive.medium:65	biolink:ChemicalEntity	GYM STREPTOMYCES MEDIUM (DSMZ Medium 65)											
NCBITaxon:853	biolink:OrganismTaxon	Faecalibacterium prausnitzii											
mediadive.medium:110	biolink:ChemicalEntity	CHOPPED MEAT MEDIUM WITH CARBOHYDRATES (DSMZ Medium 110)											
NCBITaxon:74426	biolink:OrganismTaxon	Collinsella aerofaciens											
mediadive.medium:1203a	biolink:ChemicalEntity	FASTIDIOUS ANAEROBE BROTH (DSMZ Medium 1203a)											
NCBITaxon:1940790	biolink:OrganismTaxon	Sedimentisphaera cyanobacteriorum											
mediadive.medium:1527	biolink:ChemicalEntity	SEDIMENTISPHAERA (L21 HS) MEDIUM (DSMZ Medium 1527)											
NCBITaxon:267	biolink:OrganismTaxon	Paracoccus sp. (in: a-proteobacteria)											
mediadive.medium:830	biolink:ChemicalEntity	R2A MEDIUM (DSMZ Medium 830)											
NCBITaxon:1086726	biolink:OrganismTaxon	Francisella persica ATCC VR-331											
mediadive.medium:1600	biolink:ChemicalEntity	FRANCISELLA PERSICA MEDIUM (DSMZ Medium 1600)											
NCBITaxon:1410681	biolink:OrganismTaxon	Methyloglobulus morosus											
mediadive.medium:1132	biolink:ChemicalEntity	LC 2 (DSMZ Medium 1132)											
NCBITaxon:767916	biolink:OrganismTaxon	Mycobacterium paraense											
mediadive.medium:645	biolink:ChemicalEntity	MIDDLEBROOK MEDIUM (DSMZ Medium 645)											
NCBITaxon:559956	biolink:OrganismTaxon	Celerinatantimonas yamalensis											
mediadive.medium:514b	biolink:ChemicalEntity	MEDIUM 514 PLUS ADDITIONAL SALT (DSMZ Medium 514b)											
NCBITaxon:453582	biolink:OrganismTaxon	Rhodobacter aestuarii											
mediadive.medium:27	biolink:ChemicalEntity	RHODOSPIRILLACEAE MEDIUM (modified) (DSMZ Medium 27)											
NCBITaxon:2074	biolink:OrganismTaxon	Pseudonocardia autotrophica											
mediadive.medium:214	biolink:ChemicalEntity	GYM+S MEDIUM (DSMZ Medium 214)											
NCBITaxon:688246	biolink:OrganismTaxon	Hallella multisaccharivorax DSM 17128											
mediadive.medium:104	biolink:ChemicalEntity	PYG MEDIUM (MODIFIED) (DSMZ Medium 104)											
NCBITaxon:2014	biolink:OrganismTaxon	Nocardiopsis dassonvillei											
mediadive.medium:65	biolink:ChemicalEntity	GYM STREPTOMYCES MEDIUM (DSMZ Medium 65)											
NCBITaxon:1823	biolink:OrganismTaxon	Nocardia otitidiscaviarum											
mediadive.medium:426	biolink:ChemicalEntity	ORGANIC MEDIUM 79 (DSMZ Medium 426)											
NCBITaxon:54	biolink:OrganismTaxon	Nannocystis exedens											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:54	biolink:OrganismTaxon	Nannocystis exedens											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:184914	biolink:OrganismTaxon	Corallococcus coralloides											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:47715	biolink:OrganismTaxon	Lacticaseibacillus rhamnosus											
mediadive.medium:11	biolink:ChemicalEntity	MRS MEDIUM (DSMZ Medium 11)											
NCBITaxon:562	biolink:OrganismTaxon	Escherichia coli											
mediadive.medium:381	biolink:ChemicalEntity	LB (Luria-Bertani) MEDIUM (DSMZ Medium 381)											
NCBITaxon:83453	biolink:OrganismTaxon	Melittangium boletus											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:1940526	biolink:OrganismTaxon	Labilibaculum filiforme											
mediadive.medium:1534	biolink:ChemicalEntity	ORENIA SALINARIA MEDIUM (DSMZ Medium 1534)											
NCBITaxon:1131610	biolink:OrganismTaxon	Vibrio zhuhaiensis											
mediadive.medium:514	biolink:ChemicalEntity	BACTO MARINE BROTH (DIFCO 2216) (DSMZ Medium 514)											
NCBITaxon:391	biolink:OrganismTaxon	Rhizobium sp.											
mediadive.medium:98	biolink:ChemicalEntity	RHIZOBIUM MEDIUM (DSMZ Medium 98)											
NCBITaxon:142586	biolink:OrganismTaxon	Eubacterium sp.											
mediadive.medium:104	biolink:ChemicalEntity	PYG MEDIUM (MODIFIED) (DSMZ Medium 104)											
NCBITaxon:1441877	biolink:OrganismTaxon	Streptosporangium kronopolitis											
mediadive.medium:65	biolink:ChemicalEntity	GYM STREPTOMYCES MEDIUM (DSMZ Medium 65)											
NCBITaxon:1280637	biolink:OrganismTaxon	Saccharothrix carnea											
mediadive.medium:65	biolink:ChemicalEntity	GYM STREPTOMYCES MEDIUM (DSMZ Medium 65)											
NCBITaxon:416273	biolink:OrganismTaxon	Natronomonas moolapensis											
mediadive.medium:1091	biolink:ChemicalEntity	HALOQUADRATUM WALSBYI MEDIUM (DSMZ Medium 1091)											
NCBITaxon:53446	biolink:OrganismTaxon	Streptomyces cinnamoneus											
mediadive.medium:65	biolink:ChemicalEntity	GYM STREPTOMYCES MEDIUM (DSMZ Medium 65)											
NCBITaxon:1938	biolink:OrganismTaxon	Streptomyces viridochromogenes											
mediadive.medium:65	biolink:ChemicalEntity	GYM STREPTOMYCES MEDIUM (DSMZ Medium 65)											
NCBITaxon:1931	biolink:OrganismTaxon	Streptomyces sp.											
mediadive.medium:65	biolink:ChemicalEntity	GYM STREPTOMYCES MEDIUM (DSMZ Medium 65)											
NCBITaxon:1931	biolink:OrganismTaxon	Streptomyces sp.											
mediadive.medium:84	biolink:ChemicalEntity	ROLLED OATS MINERAL MEDIUM (DSMZ Medium 84)											
NCBITaxon:56	biolink:OrganismTaxon	Sorangium cellulosum											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:1564	biolink:OrganismTaxon	Desulforamulus ruminis											
mediadive.medium:63	biolink:ChemicalEntity	DESULFOVIBRIO (POSTGATE) MEDIUM (DSMZ Medium 63)											
NCBITaxon:1563	biolink:OrganismTaxon	Desulfosporosinus orientis											
mediadive.medium:63	biolink:ChemicalEntity	DESULFOVIBRIO (POSTGATE) MEDIUM (DSMZ Medium 63)											
NCBITaxon:1123375	biolink:OrganismTaxon	Thermodesulfovibrio islandicus DSM 12570											
mediadive.medium:63	biolink:ChemicalEntity	DESULFOVIBRIO (POSTGATE) MEDIUM (DSMZ Medium 63)											
NCBITaxon:54	biolink:OrganismTaxon	Nannocystis exedens											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:184914	biolink:OrganismTaxon	Corallococcus coralloides											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:184914	biolink:OrganismTaxon	Corallococcus coralloides											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:502025	biolink:OrganismTaxon	Haliangium ochraceum DSM 14365											
mediadive.medium:958	biolink:ChemicalEntity	VY/4-SWS AGAR (DSMZ Medium 958)											
NCBITaxon:995054	biolink:OrganismTaxon	Xenorhabdus magdalenensis											
mediadive.medium:535b	biolink:ChemicalEntity	REACTIVATION WITH LIQUID MEDIUM (DSMZ Medium 535b)											
NCBITaxon:562	biolink:OrganismTaxon	Escherichia coli											
mediadive.medium:1	biolink:ChemicalEntity	NUTRIENT AGAR (DSMZ Medium 1)											
NCBITaxon:1506	biolink:OrganismTaxon	Clostridium sp.											
mediadive.medium:104c	biolink:ChemicalEntity	PY + X MEDIUM (N2/CO2) (DSMZ Medium 104c)											
NCBITaxon:459347	biolink:OrganismTaxon	Solibacillus cecembensis											
mediadive.medium:220	biolink:ChemicalEntity	CASO AGAR (MERCK 105458) (DSMZ Medium 220)											
NCBITaxon:2358141	biolink:OrganismTaxon	Anaerotignum faecicola											
mediadive.medium:104b	biolink:ChemicalEntity	PY + X MEDIUM (DSMZ Medium 104b)											
NCBITaxon:1912090	biolink:OrganismTaxon	Gluceribacter canis											
mediadive.medium:110a	biolink:ChemicalEntity	CMC MEDIUM (N2/CO2) (DSMZ Medium 110a)											
NCBITaxon:1872086	biolink:OrganismTaxon	Ensifer sp.											
mediadive.medium:1613	biolink:ChemicalEntity	FLOUR MEDIUM (DSMZ Medium 1613)											
NCBITaxon:1009370	biolink:OrganismTaxon	Acetonema longum DSM 6540											
mediadive.medium:311c	biolink:ChemicalEntity	SPOROMUSA ACIDOVORANS MEDIUM (DSMZ Medium 311c)											
NCBITaxon:1886	biolink:OrganismTaxon	Streptomyces albidoflavus											
mediadive.medium:65	biolink:ChemicalEntity	GYM STREPTOMYCES MEDIUM (DSMZ Medium 65)											
NCBITaxon:28185	biolink:OrganismTaxon	Spirochaeta sp.											
mediadive.medium:1264	biolink:ChemicalEntity	SPIROCHAETA SP. MEDIUM (DSMZ Medium 1264)											
NCBITaxon:394751	biolink:OrganismTaxon	Pseudoalteromonas arctica											
mediadive.medium:514	biolink:ChemicalEntity	BACTO MARINE BROTH (DIFCO 2216) (DSMZ Medium 514)											
NCBITaxon:33	biolink:OrganismTaxon	Myxococcus fulvus											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:797210	biolink:OrganismTaxon	Halopiger xanaduensis SH-6											
mediadive.medium:1138	biolink:ChemicalEntity	HALOPIGER MEDIUM (DSMZ Medium 1138)											
NCBITaxon:891	biolink:OrganismTaxon	Desulfuromonas acetoxidans											
mediadive.medium:95	biolink:ChemicalEntity	DESULFUROMONAS ACETOXIDANS MEDIUM (DSMZ Medium 95)											
NCBITaxon:83450	biolink:OrganismTaxon	Archangium minus											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:1423	biolink:OrganismTaxon	Bacillus subtilis											
mediadive.medium:1	biolink:ChemicalEntity	NUTRIENT AGAR (DSMZ Medium 1)											
NCBITaxon:1408	biolink:OrganismTaxon	Bacillus pumilus											
mediadive.medium:220	biolink:ChemicalEntity	CASO AGAR (MERCK 105458) (DSMZ Medium 220)											
NCBITaxon:1404	biolink:OrganismTaxon	Priestia megaterium											
mediadive.medium:1	biolink:ChemicalEntity	NUTRIENT AGAR (DSMZ Medium 1)											
NCBITaxon:2871696	biolink:OrganismTaxon	Hydrogenophilus sp.											
mediadive.medium:822	biolink:ChemicalEntity	FRR-6, FRR-8 MEDIUM (DSMZ Medium 822)											
NCBITaxon:428993	biolink:OrganismTaxon	Pseudoxanthomonas indica											
mediadive.medium:1a	biolink:ChemicalEntity	REACTIVATION WITH LIQUID MEDIUM 1 (DSMZ Medium 1a)											
NCBITaxon:408067	biolink:OrganismTaxon	Yinghuangia seranimata											
mediadive.medium:65	biolink:ChemicalEntity	GYM STREPTOMYCES MEDIUM (DSMZ Medium 65)											
NCBITaxon:1892	biolink:OrganismTaxon	Streptomyces anulatus											
mediadive.medium:65	biolink:ChemicalEntity	GYM STREPTOMYCES MEDIUM (DSMZ Medium 65)											
NCBITaxon:43767	biolink:OrganismTaxon	Prescottella equi											
mediadive.medium:535	biolink:ChemicalEntity	TRYPTICASE SOY BROTH AGAR (DSMZ Medium 535)											
NCBITaxon:1962667	biolink:OrganismTaxon	Nannocystis sp.											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:59813	biolink:OrganismTaxon	Mycolicibacterium novocastrense											
mediadive.medium:354	biolink:ChemicalEntity	LÖWENSTEIN-JENSEN MEDIUM (DSMZ Medium 354)											
NCBITaxon:91891	biolink:OrganismTaxon	Legionella pneumophila subsp. pneumophila											
mediadive.medium:585	biolink:ChemicalEntity	BCYE-AGAR (DSMZ Medium 585)											
NCBITaxon:876	biolink:OrganismTaxon	Desulfovibrio desulfuricans											
mediadive.medium:63	biolink:ChemicalEntity	DESULFOVIBRIO (POSTGATE) MEDIUM (DSMZ Medium 63)											
NCBITaxon:83460	biolink:OrganismTaxon	Stigmatella erecta											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:197	biolink:OrganismTaxon	Campylobacter jejuni											
mediadive.medium:693	biolink:ChemicalEntity	COLUMBIA BLOOD MEDIUM (DSMZ Medium 693)											
NCBITaxon:173041	biolink:OrganismTaxon	Pelagirhabdus fermentum											
mediadive.medium:931	biolink:ChemicalEntity	ALCALIPHILIC AMPHIBACILLUS STRAINS MEDIUM (DSMZ Medium 931)											
NCBITaxon:1409	biolink:OrganismTaxon	Bacillus sp. (in: firmicutes)											
mediadive.medium:1	biolink:ChemicalEntity	NUTRIENT AGAR (DSMZ Medium 1)											
NCBITaxon:2293571	biolink:OrganismTaxon	Streptomyces inhibens											
mediadive.medium:65	biolink:ChemicalEntity	GYM STREPTOMYCES MEDIUM (DSMZ Medium 65)											
NCBITaxon:1409	biolink:OrganismTaxon	Bacillus sp. (in: firmicutes)											
mediadive.medium:514	biolink:ChemicalEntity	BACTO MARINE BROTH (DIFCO 2216) (DSMZ Medium 514)											
NCBITaxon:1134435	biolink:OrganismTaxon	Thauera humireducens											
mediadive.medium:830	biolink:ChemicalEntity	R2A MEDIUM (DSMZ Medium 830)											
NCBITaxon:1268254	biolink:OrganismTaxon	Peptoniphilus timonensis											
mediadive.medium:104	biolink:ChemicalEntity	PYG MEDIUM (MODIFIED) (DSMZ Medium 104)											
NCBITaxon:1176177	biolink:OrganismTaxon	Methylobacterium brachythecii											
mediadive.medium:830	biolink:ChemicalEntity	R2A MEDIUM (DSMZ Medium 830)											
NCBITaxon:1886	biolink:OrganismTaxon	Streptomyces albidoflavus											
mediadive.medium:65	biolink:ChemicalEntity	GYM STREPTOMYCES MEDIUM (DSMZ Medium 65)											
NCBITaxon:29382	biolink:OrganismTaxon	Staphylococcus cohnii											
mediadive.medium:92	biolink:ChemicalEntity	TRYPTICASE SOY YEAST EXTRACT MEDIUM (DSMZ Medium 92)											
NCBITaxon:33	biolink:OrganismTaxon	Myxococcus fulvus											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:83462	biolink:OrganismTaxon	Corallococcus exiguus											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:184914	biolink:OrganismTaxon	Corallococcus coralloides											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:396322	biolink:OrganismTaxon	Desulfatiferula olefinivorans											
mediadive.medium:193	biolink:ChemicalEntity	DESULFOBACTER MEDIUM (DSMZ Medium 193)											
NCBITaxon:83460	biolink:OrganismTaxon	Stigmatella erecta											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:537013	biolink:OrganismTaxon	[Clostridium] methylpentosum DSM 5476											
mediadive.medium:492	biolink:ChemicalEntity	CLOSTRIDIUM METHYLPENTOSUM MEDIUM (DSMZ Medium 492)											
NCBITaxon:1960309	biolink:OrganismTaxon	Klenkia marina											
mediadive.medium:65	biolink:ChemicalEntity	GYM STREPTOMYCES MEDIUM (DSMZ Medium 65)											
NCBITaxon:1960103	biolink:OrganismTaxon	Listeria sp.											
mediadive.medium:215	biolink:ChemicalEntity	BHI MEDIUM (DSMZ Medium 215)											
NCBITaxon:1199	biolink:OrganismTaxon	Phormidium sp.											
mediadive.medium:1593	biolink:ChemicalEntity	CYANOBACTERIA MEDIUM BG11+ (DSMZ Medium 1593)											
NCBITaxon:1872654	biolink:OrganismTaxon	Aurantimonas sp.											
mediadive.medium:830	biolink:ChemicalEntity	R2A MEDIUM (DSMZ Medium 830)											
NCBITaxon:1405	biolink:OrganismTaxon	Bacillus mycoides											
mediadive.medium:1	biolink:ChemicalEntity	NUTRIENT AGAR (DSMZ Medium 1)											
NCBITaxon:1550233	biolink:OrganismTaxon	Blastococcus fimeti											
mediadive.medium:714	biolink:ChemicalEntity	GEO-MEDIUM (DSMZ Medium 714)											
NCBITaxon:1470176	biolink:OrganismTaxon	Actinoalloteichus hoggarensis											
mediadive.medium:65	biolink:ChemicalEntity	GYM STREPTOMYCES MEDIUM (DSMZ Medium 65)											
NCBITaxon:1082851	biolink:OrganismTaxon	Comamonas serinivorans											
mediadive.medium:1	biolink:ChemicalEntity	NUTRIENT AGAR (DSMZ Medium 1)											
NCBITaxon:1245591	biolink:OrganismTaxon	Mariniradius saccharolyticus											
mediadive.medium:514a	biolink:ChemicalEntity	HALF STRENGTH BACTO MARINE BROTH (DSMZ Medium 514a)											
NCBITaxon:1301100	biolink:OrganismTaxon	[Clostridium] dakarense											
mediadive.medium:104b	biolink:ChemicalEntity	PY + X MEDIUM (DSMZ Medium 104b)											
NCBITaxon:1123399	biolink:OrganismTaxon	Thiolinea disciformis DSM 14473											
mediadive.medium:1191	biolink:ChemicalEntity	EGGC (DSMZ Medium 1191)											
NCBITaxon:516370	biolink:OrganismTaxon	Streptomyces sp. NBRC 13932											
mediadive.medium:252	biolink:ChemicalEntity	STARCH - MINERAL SALT - AGAR (STMS) (DSMZ Medium 252)											
NCBITaxon:67257	biolink:OrganismTaxon	Streptomyces albus subsp. albus											
mediadive.medium:65	biolink:ChemicalEntity	GYM STREPTOMYCES MEDIUM (DSMZ Medium 65)											
NCBITaxon:2816960	biolink:OrganismTaxon	Lactococcus cremoris subsp. cremoris											
mediadive.medium:92	biolink:ChemicalEntity	TRYPTICASE SOY YEAST EXTRACT MEDIUM (DSMZ Medium 92)											
NCBITaxon:145391	biolink:OrganismTaxon	Staphylococcus hominis subsp. hominis											
mediadive.medium:53	biolink:ChemicalEntity	CORYNEBACTERIUM AGAR (DSMZ Medium 53)											
NCBITaxon:74707	biolink:OrganismTaxon	Staphylococcus schleiferi subsp. schleiferi											
mediadive.medium:92	biolink:ChemicalEntity	TRYPTICASE SOY YEAST EXTRACT MEDIUM (DSMZ Medium 92)											
NCBITaxon:56	biolink:OrganismTaxon	Sorangium cellulosum											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:56	biolink:OrganismTaxon	Sorangium cellulosum											
mediadive.medium:9	biolink:ChemicalEntity	VY/2 AGAR (DSMZ Medium 9)											
NCBITaxon:40215	biolink:OrganismTaxon	Acinetobacter junii											
mediadive.medium:1	biolink:ChemicalEntity	NUTRIENT AGAR (DSMZ Medium 1)											
NCBITaxon:626223	biolink:OrganismTaxon	Halomonas sabkhae											
